Station,Date,Latitude,Longitude,Elevation,Slope,RelativeHumidity_Min,RelativeHumidity_Max,Cloud_Cover_Avg,Precipitation_Avg,Wind_Speed_Avg,Latent_Heat_Flux,Solar_Radiation,TToday_Max,TToday_Min,TrendTMAX,TrendTMIN,Error_Tmax_Iniziale,Error_Tmin_Iniziale,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,Next_Tmax,Next_Tmin,ErroreTmin_Lag1,ErroreTmax_Lag1,ErroreTmin_Lag2,ErroreTmax_Lag2,ErroreTmin_Lag3,ErroreTmax_Lag3,ErroreTmin_Lag4,ErroreTmax_Lag4,ErroreTmin_Lag5,ErroreTmax_Lag5,ErroreTmin_Lag6,ErroreTmax_Lag6
21,2017-07-03,37.5507,127.04,26.298,0.5721,42.16811752,90.25447845,0.31301292524999996,0.802829021,6.926955909,30.50861134,5841.541016,28.2,22.2,0.8,-0.2,-1.63090136,-0.12856378,33.03090136,23.72856378,31.4,23.6,-1.15291369,2.19886142,-1.79235815,0.893781009999998,0,0,0,0,0,0,0,0
22,2017-07-03,37.5102,127.086,21.9668,0.1332,46.45833588,90.69275665,0.32169969525,0.6867766897500001,6.271686832,114.4938529,5834.976074,28.5,22.5,-0.1,-0.1,0.25033165,-0.150427069999999,32.04966835,23.65042707,32.3,23.5,-0.797213760000002,2.61922492,-1.13245052,1.99996265,0.324990570000001,3.0301485,0,0,0,0,0,0
23,2017-07-03,37.5372,126.891,15.5876,0.1554,52.90447617,91.71296692,0.302064397,1.285452829,6.140319318,97.2224586,5833.513672,28.4,22.4,1.1,0.0,2.43262236,0.865008399999997,30.56737764,23.0349916,33,23.9,-0.662196820000002,2.87653951,-1.31852436,1.48964901,0.77815472,2.10046659,0,0,0,0,0,0
24,2017-07-03,37.5237,126.909,17.2956,0.2223,49.16656494,91.00843811,0.310508872,1.3645227855,6.406414141,70.87311467,5832.412109,29.1,22.3,1.4,0.0,0.76626314,0.907296079999998,31.23373686,22.99270392,32,23.9,-0.829320379999999,3.36307594,-1.4453066,1.79100405,0,0,0,0,0,0,0,0
25,2017-07-03,37.5237,126.97,19.5844,0.2713,44.66736221,87.86649323,0.30743830575,1.05114975325,6.813546062,34.86169676,5837.300781,29.4,22.6,2.0,0.1,-0.481604830000002,-0.0111261599999999,32.58160483,23.91112616,32.1,23.9,-0.58953026,3.49048402,-1.61609496,0.933871489999998,-0.0786010500000032,2.03364049,0,0,0,0,0,0
1,2017-07-04,37.6046,126.991,212.335,2.785,51.21157837,88.45539856,0.08947695775,0.0,6.393560628,118.6249297,5968.809082,29.9,20.6,4.4,0.1,0.388855020000001,-1.93013561,29.61114498,22.43013561,30,20.5,-1.12137915,0.65459791,-1.4943261,1.62212668,-2.19867726,-0.261341329999997,-1.22871352,2.40162486,0,0,0,0
2,2017-07-04,37.6046,127.032,44.7624,0.5141,42.25659561,89.45802307,0.10146108575,0.0,5.931411475,77.11645841,5844.398438,32.0,23.1,2.8,1.4,0.610799649999997,-2.25130727,32.18920035,23.75130727,32.8,21.5,-0.220466679999998,0.186206120000001,-1.55896766,3.20209306,-2.07845556,1.15567798,-1.2799556,0.930347820000001,0,0,0,0
3,2017-07-04,37.5776,127.058,33.3068,0.2661,35.28981781,85.17090607,0.1038520845,0.0,6.150936609,16.71959131,5838.654297,31.8,23.6,3.4,1.8,-0.47123732,-0.972274979999998,33.37123732,24.27227498,32.9,23.3,0.154381060000002,-1.07124503,-1.6613713,2.37255963,-2.27993855,0.744820260000001,-0.654280880000002,-0.096974079999999,0,0,0,0
4,2017-07-04,37.645,127.022,45.716,2.5348,55.44750977,97.77411652,0.09974130275,0.6957437545,6.047039906,155.5861955,5832.032227,32.7,23.9,4.7,1.9,3.01459153,1.02812878,30.48540847,21.87187122,33.5,22.9,1.47092218,2.14682932,0,0,-0.950128120000002,0.727331100000001,1.41901314,3.16512818,0,0,0,0
5,2017-07-04,37.5507,127.135,35.038,0.5055,41.34140015,91.86683655,0.098856974,0.0,4.778762807,150.5168258,5834.413086,31.9,23.4,3.1,1.7,0.912315230000004,-0.187345059999998,32.18768477,23.18734506,33.1,23,0.186778699999998,0.171788019999997,-1.62968088,3.02516543,-1.57996104,1.58813379,0.23581622,1.81179811,0,0,0,0
6,2017-07-04,37.5102,127.042,54.6384,0.1457,38.70239639,81.50170136,0.10287183849999999,0.0,6.043028096,70.01423883,5848.636719,32.1,23.7,3.1,1.4,1.09568165,-0.285466409999998,32.60431835,24.38546641,33.7,24.1,-0.0141526700000014,-0.0684021399999963,-0.662322549999999,3.60182164,-1.26501646,1.48524661,-0.0972955100000021,2.43497291,0,0,0,0
7,2017-07-04,37.5776,126.838,12.37,0.0985,59.5652771,99.60027313,0.160727223,0.0,5.077086121,140.5860287,5824.211914,30.9,23.6,3.1,1.4,4.0564054,0.98648549,29.1435946,22.41351451,33.2,23.4,0.751734670000001,1.50064178,-0.795695130000002,2.53892337,-1.63715156,1.38552029,-0.417031569999999,2.47731615,0,0,0,0
8,2017-07-04,37.4697,126.91,52.518,1.5629,48.04045105,95.66415405,0.16152585149999998,0.0,5.916631093,68.15927962,5838.573242,30.7,23.4,3.2,0.7,1.95113607,0.455324470000001,31.84886393,23.04467553,33.8,23.5,1.47100746,-0.746149299999999,0.125502619999999,2.51996709,-0.958399629999999,1.22550403,0.733924630000001,2.80030114,0,0,0,0
9,2017-07-04,37.4967,126.826,50.9312,0.4125,60.229702,96.34320831,0.15602767550000002,0.0,5.320206881,113.97065,5851.988281,31.5,23.3,2.5,1.1,3.47597629,1.13157209,29.32402371,21.76842791,32.8,22.9,1.49791424,1.8721809,-0.43206296,4.08394229,-1.22527853,1.70471114,0,0,0,0,0,0
10,2017-07-04,37.4562,126.955,208.507,5.1782,48.33451843,91.95766449,0.1281691715,0.0,5.944809983,77.30706412,5865.756348,29.8,21.2,3.4,-0.8,2.13830109,-1.95885079,30.76169891,22.85885079,32.9,20.9,-0.358130540000001,-0.744532289999999,0.233223460000001,2.30718528,-0.715721689999999,0.76906284,-2.15475269,1.85516766,0,0,0,0
11,2017-07-04,37.5372,127.085,28.7,0.6233,35.32056808,82.12272644,0.10106577774999999,0.0,5.629282286,61.89289403,5839.283691,32.1,23.2,3.1,1.2,0.696912220000002,-0.72818273,33.40308778,24.32818273,34.1,23.6,-0.593230380000001,-0.841040659999997,-1.32815985,3.14697912,-1.61651607,1.25895726,0,0,0,0,0,0
13,2017-07-04,37.5776,127.083,59.8324,2.6865,35.72158432,86.52616119,0.09808327400000001,0.0,5.628773014,61.86821119,5835.557617,32.8,24.0,3.5,2.1,0.728296779999994,-0.0841502299999988,33.07170322,23.88415023,33.8,23.8,0.824199279999998,0.226803889999999,-1.44542825,3.42872564,-1.80993358,1.49968649,0.493915579999999,1.35362632,0,0,0,0
14,2017-07-04,37.4967,126.927,30.968,0.618,43.01872635,88.09088135,0.1389643555,0.0,5.833681782,19.82649346,5832.850098,31.0,23.5,2.7,1.1,0.225961040000001,-0.519515050000003,32.17403896,23.91951505,32.4,23.4,0.71318964,-1.00158615,-0.501169280000003,2.78045987,-1.51703523,0.886796110000002,0,0,0,0,0,0
15,2017-07-04,37.5507,126.937,30.0464,0.8552,41.83231354,88.64202118,0.11637717624999999,0.0,6.020509799,22.20996871,5841.97168,31.9,23.4,2.1,1.5,0.338001010000006,-1.01914563,32.86199899,24.21914563,33.2,23.2,-0.608466420000003,0.062601579999999,-1.24901242,4.05800111,-1.86437984,0.892156100000001,0,0,0,0,0,0
16,2017-07-04,37.4697,126.995,82.2912,2.2579,46.77836227,89.36634064,0.12104089175,0.0,6.066811591,98.06395928,5835.20166,30.9,21.7,2.6,-0.6,-0.33558626,-2.6267038,31.43558626,23.8267038,31.1,21.2,-1.49396172,-0.519939300000001,-0.26979021,2.99320579,-1.36683581,0.892624459999997,-2.25290251,1.78997423,0,0,0,0
17,2017-07-04,37.6181,127.099,53.4712,0.697,43.8781662,94.45127106,0.0850359175,0.0,5.04836527,152.6752064,5847.303223,32.0,23.0,3.7,1.6,0.1014132,-1.20817749,31.8985868,22.20817749,32,21,0.379031350000002,0.479299099999999,-1.77691294,2.26872127,-1.7294833,1.64473444,-1.0387872,1.65791215,0,0,0,0
18,2017-07-04,37.4832,127.024,56.4448,1.2313,43.72932053,88.19384003,0.11209710075,0.0,5.938600779,116.7391336,5839.429199,32.5,23.4,3.2,1.0,2.86781434,-1.24857282,31.73218566,23.64857282,34.6,22.4,-0.113781430000003,0.987580789999999,-0.527291230000003,3.87888952,-1.10190138,1.63247506,-0.566200810000002,3.44713472,0,0,0,0
19,2017-07-04,37.5776,126.938,75.0924,1.7678,44.00179291,92.19329834,0.12359414799999999,0.0,5.746277243,57.33305589,5868.875,31.4,23.4,0.0,0.0,1.71807048,-1.06032389,31.18192952,23.26032389,32.9,22.2,0,0,0,0,-1.88660205,0.49488741,0,0,0,0,0,0
20,2017-07-04,37.6181,127.004,146.554,4.7296,54.89983749,93.82743073,0.08437238825,0.0,6.331020614,128.6549279,5907.943359,31.6,23.0,3.8,1.5,3.0530332,-0.229159150000001,29.9469668,22.12915915,33,21.9,1.14428724,1.9761712,-1.07599718,3.11963758,-0.997207760000002,1.79071085,0,0,0,0,0,0
21,2017-07-04,37.5507,127.04,26.298,0.5721,35.58403397,80.79875183,0.10298045574999999,0.0,6.217384557,13.26072788,5834.452148,31.4,23.6,3.2,1.4,-0.272369159999997,-0.958090200000001,33.47236916,24.7580902,33.2,23.8,-0.12856378,-1.63090136,-1.15291369,2.19886142,-1.79235815,0.893781009999998,0,0,0,0,0,0
22,2017-07-04,37.5102,127.086,21.9668,0.1332,40.92075729,84.56755066,0.1032685965,0.0,5.746288439,114.7162889,5827.82959,32.3,23.5,3.8,1.0,1.78642258,-0.0488043000000005,32.51357742,24.0488043,34.3,24,-0.150427069999999,0.25033165,-0.797213760000002,2.61922492,-1.13245052,1.99996265,0.324990570000001,3.0301485,0,0,0,0
23,2017-07-04,37.5372,126.891,15.5876,0.1554,51.77247238,93.89966583,0.14001645225,0.0,5.390873909,85.97706056,5826.388184,33.0,23.9,4.6,1.5,2.48951368,0.373229219999999,30.91048632,23.52677078,33.4,23.9,0.865008399999997,2.43262236,-0.662196820000002,2.87653951,-1.31852436,1.48964901,0.77815472,2.10046659,0,0,0,0
24,2017-07-04,37.5237,126.909,17.2956,0.2223,47.25712967,88.60089111,0.129398045,0.0,5.59740906,56.36949563,5825.258301,32.0,23.9,2.9,1.6,2.33877367,0.21709405,31.36122633,23.78290595,33.7,24,0.907296079999998,0.76626314,-0.829320379999999,3.36307594,-1.4453066,1.79100405,0,0,0,0,0,0
25,2017-07-04,37.5237,126.97,19.5844,0.2713,37.75327301,79.09913635,0.10688559,0.0,6.422679722,10.71121681,5830.20752,32.1,23.9,2.7,1.3,0.625210000000003,-0.948027410000002,33.37479,24.94802741,34,24,-0.0111261599999999,-0.481604830000002,-0.58953026,3.49048402,-1.61609496,0.933871489999998,-0.0786010500000032,2.03364049,0,0,0,0
1,2017-07-05,37.6046,126.991,212.335,2.785,57.57914734,88.73460388,0.13877462675,0.001804316,7.364127159,112.5703837,5961.377441,30.0,20.5,0.1,-0.1,-0.310350360000001,-1.13667837,31.51035036,22.63667837,31.2,21.5,-1.93013561,0.388855020000001,-1.12137915,0.65459791,-1.4943261,1.62212668,-2.19867726,-0.261341329999997,-1.22871352,2.40162486,0,0
2,2017-07-05,37.6046,127.032,44.7624,0.5141,48.61689758,84.06895447,0.1701986295,2.66285396375,6.390582472,80.08412802,5836.714844,32.8,21.5,0.8,-1.6,-0.445117070000002,-1.94433017,34.04511707,24.24433017,33.6,22.3,-2.25130727,0.610799649999997,-0.220466679999998,0.186206120000001,-1.55896766,3.20209306,-2.07845556,1.15567798,-1.2799556,0.930347820000001,0,0
3,2017-07-05,37.5776,127.058,33.3068,0.2661,41.94719696,83.35771179,0.17651373,1.9021668514999999,6.333125591,98.7554903,5830.974609,32.9,23.3,1.1,-0.3,-2.35810576,-0.790515450000001,35.35810576,24.19051545,33,23.4,-0.972274979999998,-0.47123732,0.154381060000002,-1.07124503,-1.6613713,2.37255963,-2.27993855,0.744820260000001,-0.654280880000002,-0.096974079999999,0,0
4,2017-07-05,37.645,127.022,45.716,2.5348,58.47570801,96.07393646,0.128123869,0.45399561374999997,6.040746212,140.1461323,5824.259766,33.5,22.9,0.8,-1.0,3.18280032,2.20366443,32.11719968,21.59633557,35.3,23.8,1.02812878,3.01459153,1.47092218,2.14682932,0,0,-0.950128120000002,0.727331100000001,1.41901314,3.16512818,0,0
5,2017-07-05,37.5507,127.135,35.038,0.5055,52.06695175,90.32286072,0.17328652875,0.33662751275,6.01290522,136.8891663,5826.661133,33.1,23.0,1.2,-0.4,0.619116159999997,-0.925959679999998,32.38088384,23.72595968,33,22.8,-0.187345059999998,0.912315230000004,0.186778699999998,0.171788019999997,-1.62968088,3.02516543,-1.57996104,1.58813379,0.23581622,1.81179811,0,0
6,2017-07-05,37.5102,127.042,54.6384,0.1457,45.95996857,87.19961548,0.1474844845,0.7767254445,6.195672999,103.9959637,5840.882813,33.7,24.1,1.6,0.4,1.48847044,-0.338983419999998,33.51152956,24.63898342,35,24.3,-0.285466409999998,1.09568165,-0.0141526700000014,-0.0684021399999963,-0.662322549999999,3.60182164,-1.26501646,1.48524661,-0.0972955100000021,2.43497291,0,0
7,2017-07-05,37.5776,126.838,12.37,0.0985,60.31203842,89.6845932,0.120391225,0.00031894125,6.005086998,156.7998605,5816.495605,33.2,23.4,2.3,-0.2,3.84906695,-0.189935129999999,30.35093305,24.48993513,34.2,24.3,0.98648549,4.0564054,0.751734670000001,1.50064178,-0.795695130000002,2.53892337,-1.63715156,1.38552029,-0.417031569999999,2.47731615,0,0
8,2017-07-05,37.4697,126.91,52.518,1.5629,51.11063004,91.42495728,0.12810484675,0.14314322675,6.379867464,81.43564404,5830.73584,33.8,23.5,3.1,0.1,2.51992916,-0.123682459999998,32.38007084,24.42368246,34.9,24.3,0.455324470000001,1.95113607,1.47100746,-0.746149299999999,0.125502619999999,2.51996709,-0.958399629999999,1.22550403,0.733924630000001,2.80030114,0,0
9,2017-07-05,37.4967,126.826,50.9312,0.4125,59.08095551,90.49770355,0.1358744575,0.0,6.046639283,115.5002287,5844.305176,32.8,22.9,1.3,-0.4,3.78345129,-0.630100600000002,31.11654871,23.3301006,34.9,22.7,1.13157209,3.47597629,1.49791424,1.8721809,-0.43206296,4.08394229,-1.22527853,1.70471114,0,0,0,0
10,2017-07-05,37.4562,126.955,208.507,5.1782,51.66098404,88.53798676,0.16331135875,0.35594944274999996,6.995393485,78.60640411,5857.175781,32.9,20.9,3.1,-0.3,2.11830273,-3.01868065,30.78169727,23.71868065,32.9,20.7,-1.95885079,2.13830109,-0.358130540000001,-0.744532289999999,0.233223460000001,2.30718528,-0.715721689999999,0.76906284,-2.15475269,1.85516766,0,0
11,2017-07-05,37.5372,127.085,28.7,0.6233,46.13800049,86.33937836,0.153110279,0.3206741375,5.783067395,88.9490091,5831.660156,34.1,23.6,2.0,0.4,0.862852050000001,-0.801223660000002,33.73714795,24.50122366,34.6,23.7,-0.72818273,0.696912220000002,-0.593230380000001,-0.841040659999997,-1.32815985,3.14697912,-1.61651607,1.25895726,0,0,0,0
12,2017-07-05,37.5507,126.988,132.118,0.5931,44.46308517,80.66036987,0.13679488574999998,0.80722166975,7.100600233,70.93050273,5891.303711,32.6,21.8,0.0,0.0,0.488706810000004,-2.03220357,34.11129319,24.13220357,34.6,22.1,0,0,-1.15413036,0.0290563800000001,-1.58305078,3.67573529,-2.3754748,0.219605150000003,0,0,0,0
13,2017-07-05,37.5776,127.083,59.8324,2.6865,46.12843704,85.07067871,0.19227623975000002,3.5947190495,6.259194096,115.0261803,5827.705078,33.8,23.8,1.0,-0.2,-0.478971659999999,0.0642279199999969,34.37897166,23.83577208,33.9,23.9,-0.0841502299999988,0.728296779999994,0.824199279999998,0.226803889999999,-1.44542825,3.42872564,-1.80993358,1.49968649,0.493915579999999,1.35362632,0,0
14,2017-07-05,37.4967,126.927,30.968,0.618,42.47459793,88.44309235,0.1620110375,0.044784597,6.900923411,36.10488351,5825.110352,32.4,23.4,1.4,-0.1,0.692526770000001,-1.83438461,33.90747323,25.43438461,34.6,23.6,-0.519515050000003,0.225961040000001,0.71318964,-1.00158615,-0.501169280000003,2.78045987,-1.51703523,0.886796110000002,0,0,0,0
15,2017-07-05,37.5507,126.937,30.0464,0.8552,49.82538605,80.55919647,0.12313845749999999,0.0010540445,7.065016379,23.99910673,5834.358398,33.2,23.2,1.3,-0.2,0.127699240000005,-0.615125970000001,34.07230076,25.11512597,34.2,24.5,-1.01914563,0.338001010000006,-0.608466420000003,0.062601579999999,-1.24901242,4.05800111,-1.86437984,0.892156100000001,0,0,0,0
17,2017-07-05,37.6181,127.099,53.4712,0.697,47.43529129,92.61267853,0.18997652075,2.3366646065,5.496962239,143.1858157,5839.571777,32.0,21.0,0.0,-2.0,0.710210240000002,-1.03977843,32.38978976,22.23977843,33.1,21.2,-1.20817749,0.1014132,0.379031350000002,0.479299099999999,-1.77691294,2.26872127,-1.7294833,1.64473444,-1.0387872,1.65791215,0,0
18,2017-07-05,37.4832,127.024,56.4448,1.2313,51.27945709,88.49465942,0.1687530135,0.99611658975,6.230157097,124.2931395,5831.559082,34.6,22.4,2.1,-1.0,3.34349187,-0.844574269999999,31.95650813,23.84457427,35.3,23,-1.24857282,2.86781434,-0.113781430000003,0.987580789999999,-0.527291230000003,3.87888952,-1.10190138,1.63247506,-0.566200810000002,3.44713472,0,0
19,2017-07-05,37.5776,126.938,75.0924,1.7678,52.8570137,81.97118378,0.10317290700000001,0.0,6.989652703,60.7976442,5861.256348,32.9,22.2,1.5,-1.2,0.620960879999998,-1.7493538,33.17903912,24.4493538,33.8,22.7,-1.06032389,1.71807048,0,0,0,0,-1.88660205,0.49488741,0,0,0,0
20,2017-07-05,37.6181,127.004,146.554,4.7296,60.21166992,93.16960907,0.13981393250000002,0.00663306275,6.985608677,115.2380064,5900.489746,33.0,21.9,1.4,-1.1,1.18296577,0.592035760000002,32.11703423,22.40796424,33.3,23,-0.229159150000001,3.0530332,1.14428724,1.9761712,-1.07599718,3.11963758,-0.997207760000002,1.79071085,0,0,0,0
21,2017-07-05,37.5507,127.04,26.298,0.5721,40.99311447,86.01489258,0.13742519925000002,1.1675458725,6.187204927,79.25073401,5826.782227,33.2,23.8,1.8,0.2,-1.73079737,0.49455433,35.93079737,24.30544567,34.2,24.8,-0.958090200000001,-0.272369159999997,-0.12856378,-1.63090136,-1.15291369,2.19886142,-1.79235815,0.893781009999998,0,0,0,0
22,2017-07-05,37.5102,127.086,21.9668,0.1332,49.11758804,89.0621109,0.16160821025,0.17820675475,5.527058055,110.1889234,5820.09668,34.3,24.0,2.0,0.5,2.7751113,0.138355260000001,32.6248887,24.46164474,35.4,24.6,-0.0488043000000005,1.78642258,-0.150427069999999,0.25033165,-0.797213760000002,2.61922492,-1.13245052,1.99996265,0.324990570000001,3.0301485,0,0
23,2017-07-05,37.5372,126.891,15.5876,0.1554,53.62675476,88.01753235,0.12182450950000001,0.019980901,6.543948362,96.51879072,5818.678711,33.4,23.9,0.4,0.0,2.32160301,-0.87417379,32.17839699,25.37417379,34.5,24.5,0.373229219999999,2.48951368,0.865008399999997,2.43262236,-0.662196820000002,2.87653951,-1.31852436,1.48964901,0.77815472,2.10046659,0,0
24,2017-07-05,37.5237,126.909,17.2956,0.2223,50.21707153,87.06982422,0.1303923715,0.01755846625,6.759049157,65.32897059,5817.518066,33.7,24.0,1.7,0.1,1.40258019,-0.43843966,33.09741981,25.53843966,34.5,25.1,0.21709405,2.33877367,0.907296079999998,0.76626314,-0.829320379999999,3.36307594,-1.4453066,1.79100405,0,0,0,0
25,2017-07-05,37.5237,126.97,19.5844,0.2713,41.89284515,80.0504837,0.13760808125000001,1.1092457972499998,7.060403277,37.03527858,5822.532715,34.0,24.0,1.9,0.1,0.10284145,-1.54048059,34.79715855,25.24048059,34.9,23.7,-0.948027410000002,0.625210000000003,-0.0111261599999999,-0.481604830000002,-0.58953026,3.49048402,-1.61609496,0.933871489999998,-0.0786010500000032,2.03364049,0,0
1,2017-07-06,37.6046,126.991,212.335,2.785,84.27972412,93.26504517,0.59604309325,0.00864129725,8.007736355,39.91619678,5953.376953,31.2,21.5,1.2,1.0,-1.02893799,-0.632700669999998,26.22893799,22.73270067,25.2,22.1,-1.13667837,-0.310350360000001,-1.93013561,0.388855020000001,-1.12137915,0.65459791,-1.4943261,1.62212668,-2.19867726,-0.261341329999997,-1.22871352,2.40162486
2,2017-07-06,37.6046,127.032,44.7624,0.5141,75.73391724,88.88744354,0.587921825,0.01700072275,6.594416032,33.02575878,5828.444336,33.6,22.3,0.8,0.8,-0.511073549999999,-0.974669810000002,28.21107355,24.37466981,27.7,23.4,-1.94433017,-0.445117070000002,-2.25130727,0.610799649999997,-0.220466679999998,0.186206120000001,-1.55896766,3.20209306,-2.07845556,1.15567798,-1.2799556,0.930347820000001
3,2017-07-06,37.5776,127.058,33.3068,0.2661,73.61252594,90.55401611,0.57856630175,0.04454871475,6.31854098,25.40960018,5822.708984,33.0,23.4,0.1,0.1,-0.19453961,-0.181248589999999,28.49453961,24.38124859,28.3,24.2,-0.790515450000001,-2.35810576,-0.972274979999998,-0.47123732,0.154381060000002,-1.07124503,-1.6613713,2.37255963,-2.27993855,0.744820260000001,-0.654280880000002,-0.096974079999999
4,2017-07-06,37.645,127.022,45.716,2.5348,85.56161499,98.40440369,0.57270321375,0.0047487055,7.627779384,48.3857578,5815.985352,35.3,23.8,1.8,0.9,1.5822445,1.36445957,27.4177555,23.43554043,29,24.8,2.20366443,3.18280032,1.02812878,3.01459153,1.47092218,2.14682932,0,0,-0.950128120000002,0.727331100000001,1.41901314,3.16512818
5,2017-07-06,37.5507,127.135,35.038,0.5055,76.45474243,90.71650696,0.5493984615,0.12845330025,6.06981499,67.96471771,5818.317383,33.0,22.8,-0.1,-0.2,0.77530208,0.117437450000001,27.52469792,23.88256255,28.3,24,-0.925959679999998,0.619116159999997,-0.187345059999998,0.912315230000004,0.186778699999998,0.171788019999997,-1.62968088,3.02516543,-1.57996104,1.58813379,0.23581622,1.81179811
6,2017-07-06,37.5102,127.042,54.6384,0.1457,76.85055542,86.7104187,0.53411093,0.15000441175,6.168378264,51.72310718,5832.537598,35.0,24.3,1.3,0.2,1.49513314,0.78087502,27.90486686,24.31912498,29.4,25.1,-0.338983419999998,1.48847044,-0.285466409999998,1.09568165,-0.0141526700000014,-0.0684021399999963,-0.662322549999999,3.60182164,-1.26501646,1.48524661,-0.0972955100000021,2.43497291
7,2017-07-06,37.5776,126.838,12.37,0.0985,79.73747253,91.51902008,0.59617064775,0.0074499405,7.95536386,93.84664297,5808.19043,34.2,24.3,1.0,0.9,1.4243783,-0.470221290000001,27.3756217,24.87022129,28.8,24.4,-0.189935129999999,3.84906695,0.98648549,4.0564054,0.751734670000001,1.50064178,-0.795695130000002,2.53892337,-1.63715156,1.38552029,-0.417031569999999,2.47731615
9,2017-07-06,37.4967,126.826,50.9312,0.4125,84.10985565,91.50230408,0.579328752,0.00204752975,7.786234975,43.69869852,5836.035645,34.9,22.7,2.1,-0.2,2.73403485,0.414086409999999,26.96596515,23.48591359,29.7,23.9,-0.630100600000002,3.78345129,1.13157209,3.47597629,1.49791424,1.8721809,-0.43206296,4.08394229,-1.22527853,1.70471114,0,0
10,2017-07-06,37.4562,126.955,208.507,5.1782,76.03762054,87.21607208,0.5070997575,0.15561026475,9.892364721,36.72214154,5847.944824,32.9,20.7,0.0,-0.2,1.07397129,-1.15754171,26.42602871,23.55754171,27.5,22.4,-3.01868065,2.11830273,-1.95885079,2.13830109,-0.358130540000001,-0.744532289999999,0.233223460000001,2.30718528,-0.715721689999999,0.76906284,-2.15475269,1.85516766
12,2017-07-06,37.5507,126.988,132.118,0.5931,74.75082397,86.26428986,0.57451706125,0.0368833305,6.927910258,26.18717504,5882.926758,34.6,22.1,2.0,0.3,-0.353308030000001,-1.23186041,27.65330803,24.13186041,27.3,22.9,-2.03220357,0.488706810000004,0,0,-1.15413036,0.0290563800000001,-1.58305078,3.67573529,-2.3754748,0.219605150000003,0,0
13,2017-07-06,37.5776,127.083,59.8324,2.6865,73.44786072,87.1377182,0.57556856525,0.06485821625,6.676121712,36.13004702,5819.253906,33.9,23.9,0.1,0.1,1.88490027,0.365531369999999,27.81509973,24.33446863,29.7,24.7,0.0642279199999969,-0.478971659999999,-0.0841502299999988,0.728296779999994,0.824199279999998,0.226803889999999,-1.44542825,3.42872564,-1.80993358,1.49968649,0.493915579999999,1.35362632
14,2017-07-06,37.4967,126.927,30.968,0.618,68.28500366,84.48713684,0.574656957,0.0300219375,7.268468608,23.24451313,5816.779785,34.6,23.6,2.2,0.2,0.893045390000001,-0.26672172,28.20695461,25.26672172,29.1,25,-1.83438461,0.692526770000001,-0.519515050000003,0.225961040000001,0.71318964,-1.00158615,-0.501169280000003,2.78045987,-1.51703523,0.886796110000002,0,0
15,2017-07-06,37.5507,126.937,30.0464,0.8552,72.96527863,85.44747925,0.59297811525,0.01306865675,7.223465224,19.4484388,5826.164063,34.2,24.5,1.0,1.3,-0.077758020000001,-0.58814937,28.37775802,25.38814937,28.3,24.8,-0.615125970000001,0.127699240000005,-1.01914563,0.338001010000006,-0.608466420000003,0.062601579999999,-1.24901242,4.05800111,-1.86437984,0.892156100000001,0,0
16,2017-07-06,37.4697,126.995,82.2912,2.2579,77.50131226,87.6517868,0.51881114775,0.15273308,8.080036014,49.64941434,5818.445801,32.5,21.9,0.0,0.0,0.941435349999999,-1.51305944,27.45856465,24.31305944,28.4,22.8,0,0,-2.6267038,-0.33558626,-1.49396172,-0.519939300000001,-0.26979021,2.99320579,-1.36683581,0.892624459999997,-2.25290251,1.78997423
17,2017-07-06,37.6181,127.099,53.4712,0.697,77.73630524,94.55665588,0.584454775,0.02954770125,6.243686924,52.09108164,5831.25,33.1,21.2,1.1,0.2,0.574232899999998,-1.0785583,27.4257671,23.9785583,28,22.9,-1.03977843,0.710210240000002,-1.20817749,0.1014132,0.379031350000002,0.479299099999999,-1.77691294,2.26872127,-1.7294833,1.64473444,-1.0387872,1.65791215
