Station,Date,Latitude,Longitude,Elevation,Slope,RelativeHumidity_Min,RelativeHumidity_Max,Cloud_Cover_Avg,Precipitation_Avg,Wind_Speed_Avg,Latent_Heat_Flux,Solar_Radiation,TToday_Max,TToday_Min,TrendTMAX,TrendTMIN,Error_Tmax,Error_Tmin,ErroreTmin_Lag1,ErroreTmax_Lag1,ErroreTmin_Lag2,ErroreTmax_Lag2,ErroreTmin_Lag3,ErroreTmax_Lag3,ErroreTmin_Lag4,ErroreTmax_Lag4,ErroreTmin_Lag5,ErroreTmax_Lag5,ErroreTmin_Lag6,ErroreTmax_Lag6
21,2013-07-03,37.5507,127.04,26.298,0.5721,64.92818451,86.07581329,0.44417407625,0.0121369735,8.384390314,11.59134877,5841.541016,30.5,20.7,2.3,-1.0,-3.1415642,-0.843224419999999,-0.698506950000002,-0.423105140000001,-1.4688291,-0.16324414,-0.837107060000001,0.623803980000002,0,0,0,0,0,0
22,2013-07-03,37.5102,127.086,21.9668,0.1332,68.96385193,88.98295593,0.43908109824999997,0.0109699355,7.929733892,65.37510093,5834.976074,32.5,20.9,3.4,-1.4,-1.64140419,0.0654359600000021,-0.441586320000003,2.2905506,-1.05067562,1.53810962,-0.101352210000002,3.41112995,0,0,0,0,0,0
23,2013-07-03,37.5372,126.891,15.5876,0.1554,75.45088196,90.75209045,0.488297451,0.01228960225,8.186458071,57.08670791,5833.513672,31.2,20.5,3.1,-1.3,-1.35543916,-0.13166519,-0.492311569999998,2.63167867,-0.941382019999999,0.912909510000002,-1.53371051,2.94201933,0,0,0,0,0,0
24,2013-07-03,37.5237,126.909,17.2956,0.2223,71.47318268,89.10109711,0.49722379675,0.01206394775,8.429956039,32.2527922,5832.412109,30.5,20.6,2.3,-1.3,-1.7905728,-0.500986390000001,-0.503075259999999,1.19984352,-0.962921350000002,0.728870260000001,-1.1568064,1.95574814,0,0,0,0,0,0
25,2013-07-03,37.5237,126.97,19.5844,0.2713,66.42178345,86.66480255,0.49638709075,0.0117471715,8.111392816,16.09395874,5837.300781,31.0,20.7,2.2,-1.2,-2.46316001,-0.867772890000001,-0.590055160000002,0.548186659999999,-1.22039794,0.725900299999999,-0.772863749999999,2.03624669,0,0,0,0,0,0
1,2013-07-04,37.6046,126.991,212.335,2.785,55.88856506,97.40248108,0.35179104399999994,0.029717098499999997,7.393144558,63.59963598,5968.809082,25.2,20.8,-2.9,3.0,-2.45825191,-2.37707775,-1.1825791,-2.92565111,-1.76176995,0.314503380000001,-2.44256154,-0.47671609,-1.80693617,1.02589854,0,0,0,0
2,2013-07-04,37.6046,127.032,44.7624,0.5141,49.89584732,95.74264526,0.39063353900000003,0.03017753375,6.715577553,49.89441578,5844.398438,28.4,22.9,-2.4,3.1,-2.35338492,-2.12650258,-0.923548950000001,-1.95374139,-1.28443763,0.60888628,-1.21301977,-0.137522699999998,-1.53500932,0.649311440000002,0,0,0,0
3,2013-07-04,37.5776,127.058,33.3068,0.2661,45.40433502,93.05579376,0.38671465075,0.02770737475,7.101394981,22.32540331,5838.654297,28.2,23.1,-3.0,2.4,-2.37204909,-2.05359212,-0.889838909999998,-2.7236132,-0.756152790000002,0.100141409999999,-1.29748616,-0.27812286,-0.665633420000002,1.00870829,0,0,0,0
4,2013-07-04,37.645,127.022,45.716,2.5348,55.13098526,98.72331238,0.36102608075000003,0.034995136499999996,6.554396152,69.93757235,5832.032227,28.4,23.3,-2.9,2.6,-1.51501662,-1.09937366,0.66944513,-1.81454763,1.15287055,1.79473316,-0.685284370000002,1.45500444,0.97382271,1.9953711,0,0,0,0
5,2013-07-04,37.5507,127.135,35.038,0.5055,49.99240875,95.07391357,0.380937355,0.040167887,6.261133621,105.169068,5834.413086,28.7,23.3,-2.6,2.5,0.950401170000003,-1.20448983,0.19349867,-1.17170563,-0.342363989999999,1.63713443,-0.904472760000001,1.18842676,-0.986479930000002,2.08606568,0,0,0,0
6,2013-07-04,37.5102,127.042,54.6384,0.1457,46.4094429,90.99076843,0.36000917825,0.045935175249999995,6.413981895,52.16957251,5848.636719,28.3,23.7,-3.0,2.8,-1.68244945,-1.83162119,0.254951339999998,-1.87264409,-0.21954912,1.21480992,-0.667958349999999,1.21917605,0.177387100000001,2.28065773,0,0,0,0
7,2013-07-04,37.5776,126.838,12.37,0.0985,58.78944397,96.01343536,0.35795642,0.0215357855,6.220626603,105.4918361,5824.211914,27.1,22.7,-2.9,2.6,0.0831082799999976,-0.64250011,-0.481425730000002,-0.813487859999999,-0.807560369999997,2.70907718,-1.33118843,1.16733181,-0.838467120000001,2.34814135,0,0,0,0
8,2013-07-04,37.4697,126.91,52.518,1.5629,47.51968765,92.53102875,0.33467529749999997,0.02401871275,6.149758299,47.22515943,5838.573242,27.1,22.6,-2.9,2.3,-1.79255899,-0.299369130000002,-0.663404159999999,-2.15306458,-0.42751252,1.2352686,-1.25986447,1.29428455,-0.919053890000001,2.24801842,0,0,0,0
9,2013-07-04,37.4967,126.826,50.9312,0.4125,55.48061371,95.71417999,0.357048112,0.014318273250000001,6.709136238,83.58512841,5851.988281,27.4,22.4,-2.7,3.0,-1.15493191,-0.619007750000002,-0.485581850000003,-0.77551807,-0.95462766,2.19318912,-1.07256857,0.88709029,-1.73237339,2.8730248,0,0,0,0
10,2013-07-04,37.4562,126.955,208.507,5.1782,46.40450287,95.19612885,0.32521534625000004,0.03703611275,6.862087339,58.28545545,5865.756348,26.2,22.6,-3.2,3.5,-1.21229095,0.0714775799999998,0.43963557,-2.19231061,-0.60235393,1.42327415,-0.705046639999999,2.10620883,-1.52701832,2.92329511,0,0,0,0
11,2013-07-04,37.5372,127.085,28.7,0.6233,46.94271469,92.67618561,0.37004967925,0.042275095,6.579924862,56.80211115,5839.283691,28.7,23.9,-2.9,2.7,-1.64117982,-1.55276769,0.04890829,-1.84470887,-0.106705990000002,0.882843380000001,-0.76524654,0.604843489999997,0.0673539699999992,1.50527571,0,0,0,0
12,2013-07-04,37.5507,126.988,132.118,0.5931,48.61613464,91.19483948,0.371623931,0.0206161375,6.547911455,29.3252124,5899.087402,28.0,22.0,-3.5,3.1,-1.27260356,-3.04220454,-1.2583723,-1.42793825,-1.61496606,1.98412152,-2.45981928,-0.25757991,-2.16594852,3.66368632,0,0,0,0
13,2013-07-04,37.5776,127.083,59.8324,2.6865,45.2824707,93.77870178,0.37083057075,0.034348674499999995,6.779478669,37.78941913,5835.557617,28.7,23.5,-2.9,2.5,-2.24783848,-1.30426131,-0.213795099999999,-2.01394318,-0.225219509999999,0.562526910000003,-0.794509989999998,0.444205529999998,0.0182503000000018,1.47072837,0,0,0,0
14,2013-07-04,37.4967,126.927,30.968,0.618,46.24255371,91.37432098,0.34086978375,0.018100440750000002,6.269477735,20.84560688,5832.850098,27.5,22.7,-2.7,2.7,-2.56257045,-1.40193082,-1.02031256,-2.32800217,-1.05772446,0.556466950000001,-1.46480134,0.35755417,-1.55942658,2.20147381,0,0,0,0
15,2013-07-04,37.5507,126.937,30.0464,0.8552,50.32110214,92.7644043,0.36358398425,0.019285787250000002,6.413055152,32.32905499,5841.97168,27.1,22.5,-3.3,2.8,-2.25600534,-2.73555798,-1.26804894,-2.68991307,-1.43921628,0.60355775,-2.1512939,-0.550934719999997,-2.35290854,1.1598968,0,0,0,0
16,2013-07-04,37.4697,126.995,82.2912,2.2579,48.16637802,95.19560242,0.331305191,0.039904933000000004,6.260358016,83.26051311,5835.20166,26.7,22.8,-3.4,3.9,-2.6380887,-1.75794159,-0.0370891600000007,-2.91775424,-1.70155901,0.886803200000003,-1.56288073,1.01621455,-2.79515104,2.32348253,0,0,0,0
17,2013-07-04,37.6181,127.099,53.4712,0.697,50.64322281,95.40317535,0.37435471125,0.03296932,5.891368816,103.5702716,5847.303223,28.6,22.9,-2.8,2.4,-1.93246742,-1.2535022,-0.241934230000002,-1.53535544,-0.38547007,1.57813289,-0.971390039999999,1.37462335,-1.93616269,2.17847489,0,0,0,0
18,2013-07-04,37.4832,127.024,56.4448,1.2313,48.9808197,93.91251373,0.3353059115,0.04133944325,6.099951367,89.74033765,5839.429199,29.4,23.5,-3.2,2.7,0.0202130199999999,-1.24117536,0.63792145,-0.466667260000001,-0.0360436799999988,3.02520299,-0.474191419999997,2.42014596,0.451835079999999,4.42382539,0,0,0,0
19,2013-07-04,37.5776,126.938,75.0924,1.7678,51.31728745,94.76531219,0.36265448499999997,0.02680206275,6.441977054,42.27609849,5868.875,27.4,22.5,-3.1,3.0,-1.51052449,-2.10569132,-0.995601579999999,-1.92737708,-1.25671893,1.31311516,-1.87903369,-0.109122599999999,-3.37015091,2.52633168,0,0,0,0
20,2013-07-04,37.6181,127.004,146.554,4.7296,58.70333099,99.1241684,0.345167942,0.033818283,7.658593049,65.49249991,5907.943359,27.7,22.8,-2.9,2.7,-0.985748530000002,-1.16357688,0.76072401,-0.909455019999999,0.273667120000002,2.52864637,-0.75831616,1.60253336,-0.0315385900000003,2.29701132,0,0,0,0
21,2013-07-04,37.5507,127.04,26.298,0.5721,45.6414566,92.22025299,0.36928623675,0.03318899175,7.068856607,24.43279962,5834.452148,27.6,23.1,-2.9,2.4,-2.70469337,-2.35748596,-0.843224419999999,-3.1415642,-0.698506950000002,-0.423105140000001,-1.4688291,-0.16324414,-0.837107060000001,0.623803980000002,0,0,0,0
22,2013-07-04,37.5102,127.086,21.9668,0.1332,47.55163574,91.68675995,0.364506405,0.038243985,5.973009676,75.98557774,5827.82959,28.5,23.8,-4.0,2.9,-2.0925264,-1.63605406,0.0654359600000021,-1.64140419,-0.441586320000003,2.2905506,-1.05067562,1.53810962,-0.101352210000002,3.41112995,0,0,0,0
23,2013-07-04,37.5372,126.891,15.5876,0.1554,52.54398727,94.85739136,0.36092079675000005,0.018157508,6.172075083,69.97226119,5826.388184,27.6,23.4,-3.6,2.9,0.0211054799999992,-1.33534012,-0.13166519,-1.35543916,-0.492311569999998,2.63167867,-0.941382019999999,0.912909510000002,-1.53371051,2.94201933,0,0,0,0
24,2013-07-04,37.5237,126.909,17.2956,0.2223,49.2768364,93.22553253,0.35816025999999995,0.0155305945,6.261267751,41.83188705,5825.258301,27.7,23.2,-2.8,2.6,-0.593953380000002,-1.5427082,-0.500986390000001,-1.7905728,-0.503075259999999,1.19984352,-0.962921350000002,0.728870260000001,-1.1568064,1.95574814,0,0,0,0
25,2013-07-04,37.5237,126.97,19.5844,0.2713,45.61945724,89.80238342,0.3654199235,0.02241139425,6.213520656,25.74236023,5830.20752,27.9,23.2,-3.1,2.5,-1.5846838,-2.19727668,-0.867772890000001,-2.46316001,-0.590055160000002,0.548186659999999,-1.22039794,0.725900299999999,-0.772863749999999,2.03624669,0,0,0,0
1,2013-07-05,37.6046,126.991,212.335,2.785,58.72740936,99.1375351,0.16187998274999998,0.00031286525,7.795094033,59.43377602,5961.377441,28.0,19.7,2.8,-1.1,-1.65577883,-1.82129751,-2.37707775,-2.45825191,-1.1825791,-2.92565111,-1.76176995,0.314503380000001,-2.44256154,-0.47671609,-1.80693617,1.02589854,0,0
2,2013-07-05,37.6046,127.032,44.7624,0.5141,51.94497299,92.54166412,0.13948832775,0.0,6.674801091,44.74639551,5836.714844,30.0,21.7,1.6,-1.2,-1.00152576,-1.2348209,-2.12650258,-2.35338492,-0.923548950000001,-1.95374139,-1.28443763,0.60888628,-1.21301977,-0.137522699999998,-1.53500932,0.649311440000002,0,0
3,2013-07-05,37.5776,127.058,33.3068,0.2661,47.3284111,87.69050598,0.15999383125,0.0,7.283388158,11.13502091,5830.974609,30.8,22.1,2.6,-1.0,-1.58305693,-0.81480745,-2.05359212,-2.37204909,-0.889838909999998,-2.7236132,-0.756152790000002,0.100141409999999,-1.29748616,-0.27812286,-0.665633420000002,1.00870829,0,0
4,2013-07-05,37.645,127.022,45.716,2.5348,58.3525238,97.10829163,0.13767537675000002,4.994325e-05,5.557494909,64.17085859,5824.259766,30.6,22.4,2.2,-0.9,0.364361600000002,-0.099100459999999,-1.09937366,-1.51501662,0.66944513,-1.81454763,1.15287055,1.79473316,-0.685284370000002,1.45500444,0.97382271,1.9953711,0,0
5,2013-07-05,37.5507,127.135,35.038,0.5055,53.61063004,94.22969055,0.1251395715,0.0,6.545163731,124.453904,5826.661133,32.6,22.4,3.9,-0.9,2.19961542,0.0904526699999977,-1.20448983,0.950401170000003,0.19349867,-1.17170563,-0.342363989999999,1.63713443,-0.904472760000001,1.18842676,-0.986479930000002,2.08606568,0,0
6,2013-07-05,37.5102,127.042,54.6384,0.1457,50.27102661,91.81853485,0.14298674825,0.0,7.097015838,48.37481984,5840.882813,31.1,22.3,2.8,-1.4,-0.800134289999999,0.129705550000001,-1.83162119,-1.68244945,0.254951339999998,-1.87264409,-0.21954912,1.21480992,-0.667958349999999,1.21917605,0.177387100000001,2.28065773,0,0
7,2013-07-05,37.5776,126.838,12.37,0.0985,66.59473419,97.10128021,0.19808622825000002,0.0,5.607288977,111.8637325,5816.495605,30.7,21.7,3.6,-1.0,1.61890338,-1.16047346,-0.64250011,0.0831082799999976,-0.481425730000002,-0.813487859999999,-0.807560369999997,2.70907718,-1.33118843,1.16733181,-0.838467120000001,2.34814135,0,0
8,2013-07-05,37.4697,126.91,52.518,1.5629,56.61553574,95.07364655,0.1798081215,0.0,6.35695073,40.39134661,5830.73584,30.5,21.9,3.4,-0.7,-0.166283,-0.165692959999998,-0.299369130000002,-1.79255899,-0.663404159999999,-2.15306458,-0.42751252,1.2352686,-1.25986447,1.29428455,-0.919053890000001,2.24801842,0,0
9,2013-07-05,37.4967,126.826,50.9312,0.4125,64.06834412,96.82883453,0.18277905925,0.0,6.378357838,83.14283574,5844.305176,29.6,21.4,2.2,-1.0,0.492606560000002,-0.97793386,-0.619007750000002,-1.15493191,-0.485581850000003,-0.77551807,-0.95462766,2.19318912,-1.07256857,0.88709029,-1.73237339,2.8730248,0,0
10,2013-07-05,37.4562,126.955,208.507,5.1782,56.90454483,97.81796265,0.1661110405,0.0,7.260947833,53.52894253,5857.175781,30.0,21.5,3.8,-1.1,-0.25644703,0.189736100000001,0.0714775799999998,-1.21229095,0.43963557,-2.19231061,-0.60235393,1.42327415,-0.705046639999999,2.10620883,-1.52701832,2.92329511,0,0
11,2013-07-05,37.5372,127.085,28.7,0.6233,46.92348862,89.46096039,0.13167870325,0.0,7.01488781,57.32524554,5831.660156,31.4,22.6,2.7,-1.3,-1.1873982,-0.138595479999999,-1.55276769,-1.64117982,0.04890829,-1.84470887,-0.106705990000002,0.882843380000001,-0.76524654,0.604843489999997,0.0673539699999992,1.50527571,0,0
12,2013-07-05,37.5507,126.988,132.118,0.5931,50.02148056,92.27848053,0.15309722824999997,0.0,7.29664278,23.63411417,5891.303711,30.4,20.7,2.4,-1.3,0.0116133000000005,-1.40283346,-3.04220454,-1.27260356,-1.2583723,-1.42793825,-1.61496606,1.98412152,-2.45981928,-0.25757991,-2.16594852,3.66368632,0,0
13,2013-07-05,37.5776,127.083,59.8324,2.6865,46.78040314,87.38916779,0.15370569725,0.0,7.147460838,30.45822287,5827.705078,30.8,22.6,2.1,-0.9,-1.14283274,-0.31959166,-1.30426131,-2.24783848,-0.213795099999999,-2.01394318,-0.225219509999999,0.562526910000003,-0.794509989999998,0.444205529999998,0.0182503000000018,1.47072837,0,0
14,2013-07-05,37.4967,126.927,30.968,0.618,52.36974716,92.86238861,0.16855505775000001,0.0,6.644651403,12.62932289,5825.110352,30.2,21.9,2.7,-0.8,-1.21360116,-0.690103610000001,-1.40193082,-2.56257045,-1.02031256,-2.32800217,-1.05772446,0.556466950000001,-1.46480134,0.35755417,-1.55942658,2.20147381,0,0
15,2013-07-05,37.5507,126.937,30.0464,0.8552,53.35457611,93.53987885,0.15930295825000002,0.0,6.578586588,27.1782103,5834.358398,29.9,21.4,2.8,-1.1,-1.82563328,-1.79481347,-2.73555798,-2.25600534,-1.26804894,-2.68991307,-1.43921628,0.60355775,-2.1512939,-0.550934719999997,-2.35290854,1.1598968,0,0
16,2013-07-05,37.4697,126.995,82.2912,2.2579,56.72929764,95.92201996,0.148779862,0.0,6.685391863,82.56933006,5827.130859,29.3,21.4,2.6,-1.4,-1.15927076,-1.06990851,-1.75794159,-2.6380887,-0.0370891600000007,-2.91775424,-1.70155901,0.886803200000003,-1.56288073,1.01621455,-2.79515104,2.32348253,0,0
17,2013-07-05,37.6181,127.099,53.4712,0.697,54.09071732,90.12262726,0.150210228,0.0,6.314367026,107.0437183,5839.571777,30.1,22.1,1.5,-0.8,-0.0012948900000004,-1.63887511,-1.2535022,-1.93246742,-0.241934230000002,-1.53535544,-0.38547007,1.57813289,-0.971390039999999,1.37462335,-1.93616269,2.17847489,0,0
18,2013-07-05,37.4832,127.024,56.4448,1.2313,54.4322052,94.73146057,0.14373915774999999,0.0,6.573271801,90.50660364,5831.559082,32.2,22.2,2.8,-1.3,1.29341252,0.49396943,-1.24117536,0.0202130199999999,0.63792145,-0.466667260000001,-0.0360436799999988,3.02520299,-0.474191419999997,2.42014596,0.451835079999999,4.42382539,0,0
19,2013-07-05,37.5776,126.938,75.0924,1.7678,54.22078323,94.59346008,0.166185322,0.0,6.462105334,35.34511213,5861.256348,30.2,21.5,2.8,-1.0,-0.572343570000001,-1.33361283,-2.10569132,-1.51052449,-0.995601579999999,-1.92737708,-1.25671893,1.31311516,-1.87903369,-0.109122599999999,-3.37015091,2.52633168,0,0
20,2013-07-05,37.6181,127.004,146.554,4.7296,60.93576813,99.45800781,0.13196851675000001,0.0022133607499999998,7.276291966,61.23045235,5900.489746,29.9,21.9,2.2,-0.9,-0.119945600000001,-0.447319709999999,-1.16357688,-0.985748530000002,0.76072401,-0.909455019999999,0.273667120000002,2.52864637,-0.75831616,1.60253336,-0.0315385900000003,2.29701132,0,0
21,2013-07-05,37.5507,127.04,26.298,0.5721,47.14887619,90.11388397,0.14184341125000002,0.0,7.1922415,12.98966467,5826.782227,30.4,22.0,2.8,-1.1,-2.42870997,-0.560346790000001,-2.35748596,-2.70469337,-0.843224419999999,-3.1415642,-0.698506950000002,-0.423105140000001,-1.4688291,-0.16324414,-0.837107060000001,0.623803980000002,0,0
22,2013-07-05,37.5102,127.086,21.9668,0.1332,50.64165115,91.88314819,0.132296801,0.0,6.541112125,84.47720242,5820.09668,30.5,22.5,2.0,-1.3,-0.50420999,-0.277288049999999,-1.63605406,-2.0925264,0.0654359600000021,-1.64140419,-0.441586320000003,2.2905506,-1.05067562,1.53810962,-0.101352210000002,3.41112995,0,0
23,2013-07-05,37.5372,126.891,15.5876,0.1554,61.64242935,95.30051422,0.17339637824999998,0.0,5.788171262,76.09931421,5818.678711,31.3,22.1,3.7,-1.3,1.30834007,-0.889951379999999,-1.33534012,0.0211054799999992,-0.13166519,-1.35543916,-0.492311569999998,2.63167867,-0.941382019999999,0.912909510000002,-1.53371051,2.94201933,0,0
24,2013-07-05,37.5237,126.909,17.2956,0.2223,56.54513931,93.48724365,0.16723434974999998,0.0,6.158395429,40.53229984,5817.518066,31.5,22.1,3.8,-1.1,-0.0033219100000003,-0.89263278,-1.5427082,-0.593953380000002,-0.500986390000001,-1.7905728,-0.503075259999999,1.19984352,-0.962921350000002,0.728870260000001,-1.1568064,1.95574814,0,0
25,2013-07-05,37.5237,126.97,19.5844,0.2713,49.33224106,91.12103271,0.15322786775,0.0,6.953259458,18.62768034,5822.532715,31.4,22.2,3.5,-1.0,-0.809353380000001,-0.65807092,-2.19727668,-1.5846838,-0.867772890000001,-2.46316001,-0.590055160000002,0.548186659999999,-1.22039794,0.725900299999999,-0.772863749999999,2.03624669,0,0
1,2013-07-06,37.6046,126.991,212.335,2.785,67.76197815,97.22083282,0.39920944775,1.9230618502499999,9.50051109,54.57535836,5953.376953,28.2,19.3,0.2,-0.4,-1.12805298,-1.76534837,-1.82129751,-1.65577883,-2.37707775,-2.45825191,-1.1825791,-2.92565111,-1.76176995,0.314503380000001,-2.44256154,-0.47671609,-1.80693617,1.02589854
2,2013-07-06,37.6046,127.032,44.7624,0.5141,61.03687286,95.85807037,0.44263261524999997,2.41915107575,6.900525838,49.48543498,5828.444336,30.8,21.7,0.8,0.0,-0.16754328,-2.48408143,-1.2348209,-1.00152576,-2.12650258,-2.35338492,-0.923548950000001,-1.95374139,-1.28443763,0.60888628,-1.21301977,-0.137522699999998,-1.53500932,0.649311440000002
3,2013-07-06,37.5776,127.058,33.3068,0.2661,57.93669128,92.81864929,0.42687381599999996,2.97922686275,7.027403533,36.92533202,5822.708984,31.1,22.4,0.3,0.3,-0.76792828,-1.42272808,-0.81480745,-1.58305693,-2.05359212,-2.37204909,-0.889838909999998,-2.7236132,-0.756152790000002,0.100141409999999,-1.29748616,-0.27812286,-0.665633420000002,1.00870829
4,2013-07-06,37.645,127.022,45.716,2.5348,67.26273346,98.65275574,0.41510302775,1.959376917,8.240228732,53.85466397,5815.985352,31.6,22.3,1.0,-0.1,0.180517199999997,-0.0212765099999999,-0.099100459999999,0.364361600000002,-1.09937366,-1.51501662,0.66944513,-1.81454763,1.15287055,1.79473316,-0.685284370000002,1.45500444,0.97382271,1.9953711
5,2013-07-06,37.5507,127.135,35.038,0.5055,64.03334045,94.19757843,0.41303064175,2.21139185725,7.157177736,91.65131013,5818.317383,33.6,22.9,1.0,0.5,1.8675262,-1.25457793,0.0904526699999977,2.19961542,-1.20448983,0.950401170000003,0.19349867,-1.17170563,-0.342363989999999,1.63713443,-0.904472760000001,1.18842676,-0.986479930000002,2.08606568
6,2013-07-06,37.5102,127.042,54.6384,0.1457,61.79960632,93.21099091,0.4081913355,2.65873942675,7.315035353,59.28647995,5832.537598,31.0,22.3,-0.1,0.0,-0.479677649999999,-0.75914573,0.129705550000001,-0.800134289999999,-1.83162119,-1.68244945,0.254951339999998,-1.87264409,-0.21954912,1.21480992,-0.667958349999999,1.21917605,0.177387100000001,2.28065773
7,2013-07-06,37.5776,126.838,12.37,0.0985,67.6410141,95.19641876,0.43155505274999995,1.4058244895,7.146651198,93.38539902,5808.19043,30.7,20.6,0.0,-1.1,0.822449590000002,-0.56233555,-1.16047346,1.61890338,-0.64250011,0.0831082799999976,-0.481425730000002,-0.813487859999999,-0.807560369999997,2.70907718,-1.33118843,1.16733181,-0.838467120000001,2.34814135
8,2013-07-06,37.4697,126.91,52.518,1.5629,62.78126526,92.78494263,0.421380655,1.9758135505,7.182396616,48.74219565,5822.300781,30.3,21.1,-0.2,-0.8,-0.44677639,-0.736984920000001,-0.165692959999998,-0.166283,-0.299369130000002,-1.79255899,-0.663404159999999,-2.15306458,-0.42751252,1.2352686,-1.25986447,1.29428455,-0.919053890000001,2.24801842
9,2013-07-06,37.4967,126.826,50.9312,0.4125,68.93279266,94.49783325,0.420547099,1.23955737275,6.992202053,63.76363413,5836.035645,29.6,20.1,0.0,-1.3,-0.398631169999998,-1.25094045,-0.97793386,0.492606560000002,-0.619007750000002,-1.15493191,-0.485581850000003,-0.77551807,-0.95462766,2.19318912,-1.07256857,0.88709029,-1.73237339,2.8730248
10,2013-07-06,37.4562,126.955,208.507,5.1782,64.98336029,94.58346558,0.37389070575,2.54801592475,7.075151225,58.63985475,5847.944824,29.3,20.5,-0.7,-1.0,-0.0733675799999993,-2.13053365,0.189736100000001,-0.25644703,0.0714775799999998,-1.21229095,0.43963557,-2.19231061,-0.60235393,1.42327415,-0.705046639999999,2.10620883,-1.52701832,2.92329511
11,2013-07-06,37.5372,127.085,28.7,0.6233,61.34992599,90.94802856,0.40677848475,2.4823012612500004,7.088245491,62.79148277,5823.45459,31.4,22.7,0.0,0.1,-0.564131669999998,-0.674077969999999,-0.138595479999999,-1.1873982,-1.55276769,-1.64117982,0.04890829,-1.84470887,-0.106705990000002,0.882843380000001,-0.76524654,0.604843489999997,0.0673539699999992,1.50527571
12,2013-07-06,37.5507,126.988,132.118,0.5931,61.49686432,94.67788696,0.41165473425,2.2633701705,7.971427078,42.23864172,5882.926758,31.3,20.5,0.9,-0.2,-0.0014037299999998,-2.86076056,-1.40283346,0.0116133000000005,-3.04220454,-1.27260356,-1.2583723,-1.42793825,-1.61496606,1.98412152,-2.45981928,-0.25757991,-2.16594852,3.66368632
13,2013-07-06,37.5776,127.083,59.8324,2.6865,58.29071808,90.81320953,0.4019726175,3.06454601275,6.746961047,46.55548143,5819.253906,31.6,22.9,0.8,0.3,-1.02049524,-0.779146369999999,-0.31959166,-1.14283274,-1.30426131,-2.24783848,-0.213795099999999,-2.01394318,-0.225219509999999,0.562526910000003,-0.794509989999998,0.444205529999998,0.0182503000000018,1.47072837
14,2013-07-06,37.4967,126.927,30.968,0.618,59.64967346,93.40479279,0.4123329865,1.850455477,7.617878278,40.23738066,5816.779785,30.1,21.2,-0.1,-0.7,-0.6446255,-1.91844291,-0.690103610000001,-1.21360116,-1.40193082,-2.56257045,-1.02031256,-2.32800217,-1.05772446,0.556466950000001,-1.46480134,0.35755417,-1.55942658,2.20147381
15,2013-07-06,37.5507,126.937,30.0464,0.8552,59.39691925,94.75635529,0.4249701615,1.6561955457500002,7.596078048,47.29175039,5826.164063,29.6,20.5,-0.3,-0.9,0.32144242,-2.57929316,-1.79481347,-1.82563328,-2.73555798,-2.25600534,-1.26804894,-2.68991307,-1.43921628,0.60355775,-2.1512939,-0.550934719999997,-2.35290854,1.1598968
16,2013-07-06,37.4697,126.995,82.2912,2.2579,65.46697998,92.07756042,0.385945704,2.627831209,6.866970579,70.02292371,5818.445801,29.4,20.4,0.1,-1.0,-0.167365920000002,-2.56781408,-1.06990851,-1.15927076,-1.75794159,-2.6380887,-0.0370891600000007,-2.91775424,-1.70155901,0.886803200000003,-1.56288073,1.01621455,-2.79515104,2.32348253
17,2013-07-06,37.6181,127.099,53.4712,0.697,62.52885437,95.39995575,0.41342840125,2.9768258185,6.248076091,76.67216432,5831.25,31.4,21.3,1.3,-0.8,-0.851414070000001,-1.81022944,-1.63887511,-0.00129489000000049,-1.2535022,-1.93246742,-0.241934230000002,-1.53535544,-0.38547007,1.57813289,-0.971390039999999,1.37462335,-1.93616269,2.17847489
